id,title,publication_date,doi,type,cited_by_count,source_name,authors,first_author_affiliations,is_oa,oa_status,oa_url,abstract,topics
https://openalex.org/W4409118051,Nuclear Winter Could Sever Urban Water Access Across the Northern Hemisphere,2025-04-03,https://doi.org/10.31223/x5m43h,preprint,0,EarthArXiv (California Digital Library),Juan Esteban Lamilla Cuellar; Rachel Palm; David Denkenberger; Florian Ulrich Jehn,,False,closed,,"The continuous functioning of the underground water supply networks is essential for many aspects of modern civilization. Therefore, it is essential to keep such critical infrastructure safe from disasters. However, existing risk assessment studies often assume relatively stable climate conditions. Abrupt sunlight reduction scenarios, such as those caused by a nuclear war, a large volcanic eruption, or an asteroid impact, could cool the planet by up to 10°C and thus frost-damage water pipes. This study investigates such vulnerability of the global underground water supply network in urban areas, in a nuclear winter – one such abrupt climate shift resulting from a nuclear war. We use climate modeling data simulating a nuclear exchange between Russia and the United States of America, in combination with predictions of the network location and density derived from nighttime light and artificial impervious surface data. By considering an increase in maximum frost depth under nuclear winter conditions, we identify areas where such networks are most vulnerable to disruption, and predict the length of the potentially affected pipelines using population-size-based and street-network-length-based models. As estimated, a total of ~5–9 million kilometers of this critical infrastructure in 92 countries is at risk of freezing, potentially impacting the primary water source of over 2 billion individuals. Our findings highlight the need to expand the scope of climate resilience assessments in water risk research to include a broader range of climate scenarios, including sudden cold shifts.",Radioactive contamination and transfer; Nuclear Issues and Defense
https://openalex.org/W4409441133,Worldwide Fires Killed the Dinosaurs,2025-04-15,https://doi.org/10.1093/9780197799734.003.0005,book-chapter,0,,O. B. Toon; Alan Robock,,False,closed,,"Abstract It certainly was the asteroid impact that killed the dinosaurs, but they were not the only creatures that died. Global fires first broiled the dinosaurs and other creatures. Those that survived, such as our mammalian ancestors, were small and had places to hide, such as holes in the ground or swamps where water protected them. Smoke from the fires blotted out the sunlight for years, stopping photosynthesis in the ocean, which led to a collapse of the food chain and mass extinction. The loss of sunlight due to the smoke also led to a decade-long ice age, dooming many of those that survived the initial fires. This is an interesting new story, which has important implications for how nuclear war could affect Earth.",Nuclear Issues and Defense; Astronomical and nuclear sciences; Space Science and Extraterrestrial Life
https://openalex.org/W4409441118,"Climate Disaster, Climate Models, and Natural Analogs",2025-04-15,https://doi.org/10.1093/9780197799734.003.0014,book-chapter,0,,O. B. Toon; Alan Robock,,False,closed,,"Abstract Stratospheric smoke causes instant climate change and destruction of the ozone layer. This chapter discusses how smoke absorbs sunlight, preventing it from reaching the surface. As happens in nature every night and every winter, reduced sunlight quickly causes temperatures to fall. Severe climate changes can occur even with modest soot injections from a “small” regional nuclear war. The light absorption by the smoke causes temperatures to rise in the stratosphere by many tens of degrees centigrade. Higher temperatures lead to higher rates of ozone destruction by chemical reactions and resulting loss of ozone. It would get cold, dark, and dry at the surface. Once the smoke cleared, the surface would be bathed in ultraviolet rays penetrating the greatly diminished ozone layer. This chapter describes how recent large forest fires have injected small amounts of smoke into the stratosphere and some of the predicted changes that have been observed.",Nuclear Issues and Defense; Space Science and Extraterrestrial Life; Radioactive contamination and transfer
https://openalex.org/W4409450893,Apocalypse now: Thoughts about human extinction under mortality salience increase death-thought accessibility but reduce worldview defense,2025-04-15,https://doi.org/10.1080/07481187.2025.2469137,article,0,Death Studies,Michael Rihs; Flurina L. Brodwolf; Fred W. Mast,University of Bern,True,hybrid,https://doi.org/10.1080/07481187.2025.2469137,"Various threats (e.g., climate change, nuclear wars, pandemics) pose the risk of human extinction. This represents a threat to human cultures and should result in effects similar to mortality salience (MS). At the same time, thoughts about human extinction reduce the belief in a long-lasting culture. This conflicts with the striving for symbolic immortality as a strategy to buffer MS. To investigate how thoughts about human extinction affect terror management, participants were presented with either an apocalyptic, destructive, or neutral video in combination with a manipulation of MS. Participants reported highest death-thought accessibility when watching the apocalyptic video under MS. However, worldview defense was decreased after watching the apocalyptic video under MS. These findings point to a dissociation between proximal and distal defense mechanisms: Thoughts about human extinction increase proximal defenses under MS, but they undermine the strive for symbolic immortality by worldview defense as distal defenses.",Death Anxiety and Social Exclusion; Paranormal Experiences and Beliefs; Psychology of Moral and Emotional Judgment
https://openalex.org/W4409385894,Community resilience to health emergencies: a scoping review,2025-04-01,https://doi.org/10.1136/bmjgh-2024-016963,review,0,BMJ Global Health,Gisela van Kessel; Steve Milanese; Janine Dizon; Daniel H. de Vries; Hayley MacGregor; Sharon Abramowitz; Luisa Enria; Doris Burtscher; Eng‐Kiong Yeoh; Beena Thomas; Rim Kwang; João Rangel de Almeida; Nina Gobat,University of South Australia,True,gold,https://doi.org/10.1136/bmjgh-2024-016963,"There is recognition of the importance of community resilience in mitigating long-term effects of health emergencies on communities. To guide policy and practice, conceptual clarity is needed on what community resilience involves and how it can be operationalised for community protection in ways that empower and strengthen local agency. To identify the core components of community resilience to health emergencies using a scoping review methodology. PubMed, EMCARE, Scopus, Web of Science, PTSDpubs, APO and ProQuest Dissertations were systematically searched to identify review studies published from 2014. Studies were included if they reported a review of original research papers investigating community resilience in the context of a health emergency. Data were extracted from included studies using a specially developed data extraction form. Qualitative data were subjected to a meta-synthesis consisting of three levels of analysis. 38 evidence reviews were included. Analysis identified recurring characteristics of community resilience. Six studies reported 10 abilities required for community resilience including: adapt, transform, absorb, anticipate, prepare, prevent, self-organise, include, connect and cope. 25 studies reported 11 types of resources: social, economic, environmental, governance, physical infrastructure, institutional, communication, human capital, health, emergency management and socioeconomic. 21 components have been identified that can be used as a basis for operationalising and measuring community resilience. In contexts of disaster management, community resilience is a fairly mature concept that reflects a community's inherent capacity/abilities to withstand and recover from shocks. There is a need to incorporate a 'resource' perspective that speaks to a wider enabling environment. There is scope to investigate whether the same set of components identified here has relevance in public health emergencies emanating from disease or human acts of aggression and to articulate resilience logics to critical endpoints for health emergency management.",Disaster Management and Resilience; Disaster Response and Management; Flood Risk Assessment and Management
https://openalex.org/W4409540266,Generational Basis of Anti-Systemic Resistance,2025-04-17,https://doi.org/10.5195/jwsr.2025.1332,article,0,Journal of World-Systems Research,Lauren Langman,,True,diamond,https://doi.org/10.5195/jwsr.2025.1332,"Scientific research, empirical evidence, and the clearly visible environmental devastation due to climate change/global warming are largely the consequences of the quest for profits of “fossil capital” that portends the greatest danger to human life. A nuclear war may kill half of the world, a sixth extinction would end all humanity. Can the wealth and political power of fossil capital be halted and reversed? Is a de-growth world society possible? Perhaps. A longer view of history has taught us that economic hegemons rise and fall, especially when people organize social movements to bring about change. But whom might be the agents of social change? And why would they act? It is at this point that we consider the importance of generations which, following Mannheim, may have as much impact as social class. It is evident that support for climate justice is most typical among the young—the Z generation. Why? Zoomers have grown up experiencing the adversities and precarities of capital, the 2008 crisis, school shootings, environmental disasters, the Covid-19 pandemic, and so on. By dint of age, education and psychological flexibility, Zoomers now spearhead several global justice movements that aim to end the use of fossil fuels, stop ecocide, and genocide.",Youth Education and Societal Dynamics
https://openalex.org/W4409721282,Public Health as a Security Strategy: A Critique of Three Seminal Books on Nuclear Threats amid Escalating Global Crises,2025-04-23,https://doi.org/10.17752/guvenlikstrtj.1597629,article,0,Güvenlik Stratejileri Dergisi,Verda Tunalıgil,Directorate of Health,True,diamond,https://doi.org/10.17752/guvenlikstrtj.1597629,"A strong public health strategic plan, designed with care, rigor, and accountability, is key to sustaining the survival of local and global populations. A well-crafted roadmap in population health boosts resilience and enhances the ability to respond to emerging threats. As nuclear risks grow, the need for more robust approaches to managing chemical, biological, radiological, and nuclear (CBRN) threats becomes critical. This situation poses significant challenges for both military and civilian medical personnel, who must be prepared to manage casualties resulting from CBRN-related incidents such as warfare, conflicts, terrorism, and assassinations. Public health and medical practices focus on identifying CBRN agents, directing rescue operations, handling the victims, and applying decontamination and hazard management protocols. This effort includes materials, dirty bombs, and radiological dispersal devices.1 Nuclear war is a major global risk, though not necessarily existential. Outcomes like nuclear winter or electromagnetic pulses remain uncertain. Risk assessments differ, and while current knowledge is important for management strategies, narrow methodologies may overlook the full impact of measures like reducing nuclear arsenals. Multidisciplinary research is decisive for gaining a deeper understanding of and managing the risks.",Nuclear Issues and Defense; Risk Perception and Management; Health and Conflict Studies
https://openalex.org/W4410016157,Protection of subterranean water infrastructure in an abrupt sunlight reduction scenario,2025-05-01,https://doi.org/10.31223/x5pf1g,preprint,0,,Baxter Williams; Xiping Feng; Juan Lamilla Cuellar; Rickard Peterson; David Denkenberger,,False,closed,,"An abrupt sunlight reduction scenario (ASRS) could result from a nuclear war, supervolcanic eruption, or asteroid/comet impact, reducing global temperatures for over a decade and leaving subterranean water pipes vulnerable to freezing. This paper builds on previous work assessing the extent of vulnerable water pipes in a severe ASRS, and assesses the feasibility of two methods of pipe protection: (i) piling soil above the pipes, and (ii) installing electrical resistive heat cables around pipes. Total vulnerable pipe length is expected to be 5.4-8.8 million km affecting over 2 billion people, with peak freeze depths exceeding 30 m. In several assessed scenarios, soil piling is expected to take 113-141 days and leave 0.32-0.64 million km of pipelines damaged, affecting 161 million people. Heat cables could be installed where soil piling is impractical, such as where pipes are beneath critical roads, but heat cable production is expected to be sufficient for less than 1% of vulnerable pipes. Implications for local, national, and international response planning are discussed, and potential directions for future research are identified, including improved quantification of the extent of subterranean infrastructure, analysis of direct damage from an ASRS-causing event, and exploration of alternative infrastructure protection methods.",Water Systems and Optimization; Underground infrastructure and sustainability
https://openalex.org/W4409692696,A Public Health Response to Economic Warfare,2025-04-21,https://doi.org/10.1002/hpm.3940,editorial,0,The International Journal of Health Planning and Management,Martin McKee; Christina Pagel; Tiago Correia,London School of Hygiene & Tropical Medicine,False,closed,,"ABSTRACT President Trump's 2025 implementation of tariffs has been described as a form of economic warfare. The public health community has long viewed conventional forms of warfare as a determinant of health and developed appropriate responses. In this editorial, we argue that this community must now respond in a similar way to all forms of economic warfare. We describe the ways in which economic warfare is waged, which include tariffs, trade sanctions, currency manipulation, and cyberattacks, and the health consequences that arise from them. Drawing on historical examples like the Opium Wars, we highlight the intertwined nature of economic and military conflicts. We also describe how advances in technology have created new opportunities, such as the exclusion of Russia from the SWIFT payment system. The health consequences are profound, with research indicating declines in life expectancy and disruptions in access to essential medicines and equipment. We argue for a comprehensive public health response, made urgent by the rejection, by the current U.S. administration, of the post‐war international order. We call for use of innovative research methods to assess the health impacts of economic measures, drawing parallels with studies on the health effects of military conflicts and economic crises and advocacy for a proactive public health stance, akin to the efforts of organisations like the International Physicians for the Prevention of Nuclear War, to make visible the health consequences of economic warfare and help those who seek to hold governments accountable for their actions.",Employment and Welfare Studies; Global Health Care Issues; Health and Conflict Studies
https://openalex.org/W4409045358,The Afterlife of Colonialism in Narratives of Civilizational Collapse,2025-04-01,https://doi.org/10.4324/9781003517528-2,book-chapter,0,Routledge eBooks,Patricia A. McAnany,,False,closed,,,World Systems and Global Transformations
https://openalex.org/W4409512931,"Risk Governance, State Capacity, and Critical Human Security: Evolution of Risk Governance in Response to Systemic Risk in the UK and South Korea",2025-04-16,https://doi.org/10.1017/s1474746425000144,article,0,Social Policy and Society,Eunju Kim; Yoonkyung Oh; Patricia Kennett,,False,closed,,"The COVID-19 pandemic highlighted the critical need for inclusive risk governance to address systemic risks that extend beyond health crisis to encompass broader societal, economic, and political dimensions. This article examines the evolution of risk governance in the United Kingdom and South Korea, exploring the intersectionality between state capacity, risk governance, and critical human security. It investigates how different institutional and policy frameworks and political choices influence the evolution of risk governance in two countries during the COVID-19 pandemic. It found that both countries adaptively restructured their institutions and broadened the involvement of diverse stakeholders to address the systemic risk. However, significant challenges persisted in fully integrating diverse perspectives due to the limited capacity of coordination across different actors and scales of government within risk governance. This research calls for a rearticulation of risk governance frameworks that integrate human security and inclusive participation, particularly as risks become increasingly complex and intersect across multiple dimensions of daily life.",Global Security and Public Health; Risk Perception and Management; Health and Conflict Studies
https://openalex.org/W4409339437,Systematic Risk in Pools,2025-04-10,https://doi.org/10.1142/s0219024925500074,article,0,International Journal of Theoretical and Applied Finance,Hirbod Assa,,False,closed,,,Credit Risk and Financial Regulations; Risk Management in Financial Firms; Insurance and Financial Risk Management
https://openalex.org/W4409113042,THE IMPACT OF MACROECONOMIC FACTORS ON THE SYSTEMATIC RISK OF THE RUSSIAN STOCK MARKET,2025-04-01,https://doi.org/10.22213/2618-9763-2025-1-18-28,article,0,Social’no-ekonomiceskoe upravlenie teoria i praktika,E. A. Volokhin; S. P. Syrygin,,False,closed,,"The article is dedicated to the characteristics of systematic risk in the Russian stock market. It provides an analysis of macroeconomic factors influencing the Russian stock market, highlighting the causal relationships between economic factors and market dynamics. These factors include exchange rates, oil prices, inflation, the monetary policy of the Central Bank of Russia, the M2 money supply, and geopolitical factors. The sample of daily data covers the period from December 13, 2019, to May 6, 2024. Using the Asymmetric Generalized Autoregressive Conditional Heteroskedasticity model with Dynamic Conditional Correlation (ADCC-GARCH), dynamic beta values for the Moscow Exchange index relative to the MSCI World index, sectoral indices of the Moscow Exchange, and gold were obtained, relative to the main Moscow Exchange index. Based on the pairwise correlation of macroeconomic factors, their multicollinearity was identified, and some factors were excluded. The pairwise correlation of factors with the Moscow Exchange index revealed a positive relationship with dividend yield, industrial production index, P/E ratio of the Russian stock market, Russia's GDP, and the USD/RUB exchange rate, and a negative relationship with the three-month US Treasury yield and inflation. Based on the regression of global, country-specific, and sectoral macroeconomic factors with dependent betas for the general and sectoral indices of the Moscow Exchange and gold, an inverse relationship was found between the three-year US Treasury yield and the beta of gold, the key rate of the Central Bank with the Moscow Exchange index, and a direct relationship between the energy sector of the S&amp;P 500 and the oil and gas index. Based on the forecast, the gold index, telecommunications index, and financials have a downward trend in their beta coefficients considering the impact of macroeconomic factors. The coefficient of variation determined the highest uncertainty in the forecast of the oil and gas index beta and the lowest uncertainty in the financial index beta.",Economic and Technological Developments in Russia
https://openalex.org/W4409558922,Assessing stakeholder inclusion within high pathogenicity avian influenza risk governance strategies in the United Kingdom and United States,2025-04-17,https://doi.org/10.3389/fvets.2025.1547628,article,0,Frontiers in Veterinary Science,Kimberly J. Lyons; Darrell R. Kapczynski; Samantha Lycett; Paul Digard; Lisa Boden,University of Edinburgh,True,gold,https://doi.org/10.3389/fvets.2025.1547628,"Since 2020, outbreaks of high pathogenicity avian influenza (HPAI) have led to a global rise in deaths of both wild birds and poultry, as well as an increase in reported cases of HPAI detected in mammals. These outbreaks have had negative impacts on poultry producers, trade, and wild bird populations. Risk governance frameworks for emerging infectious diseases such as HPAI encourage outbreak policies to be grounded in a variety of stakeholder perspectives and for there to be effective, transparent communication between all those involved. However, the COVID-19 pandemic exemplified how collaboration is not always easy to implement, leading to potentially sub-optimal outbreak response processes. To our best knowledge, there is limited to no current research assessing the stakeholder landscape and outbreak decision-making and response processes in the United Kingdom (UK) and United States of America (USA) for the recent HPAI outbreak. In this study, 20 key stakeholders involved in outbreak decision-making and response in the United Kingdom and United States were asked to provide their insights into the structure of stakeholder landscape, communication pathways, and challenges in decision-making and response implementation for their respective countries. Semi-structured interviews were conducted with participants from the United Kingdom and United States; participants included policy advisors, veterinarians, researchers, and poultry industry representatives all involved in HPAI outbreak processes in their country. From these interviews, stakeholder maps for all those involved in HPAI decision-making and response were created for the UK and USA. This study concluded that smallholders and backyard poultry owners need to be better represented in policy-industry communication pathways and that improved information sharing at the policy-science and policy-industry interfaces is essential to ensure an efficient outbreak response.",Animal Disease Management and Epidemiology; Influenza Virus Research Studies; Zoonotic diseases and public health
https://openalex.org/W4409770179,"Rural Resilience Evaluation and Risk Governance in the Middle Reaches of the Heihe River, Northwest China: An Empirical Analysis from Ganzhou District, a Typical Irrigated Agricultural Area",2025-04-24,https://doi.org/10.3390/land14050926,article,0,Land,Jing Huang; Dongqian Xue; Mei Huang,Weinan Normal University,True,gold,https://doi.org/10.3390/land14050926,"Conducting research on the evaluation of rural resilience and risk governance strategies in the middle reaches of the Heihe River can provide a scientific basis for the sustainable development of rural areas in the inland river basins of arid regions. Affected by water resource constraints, the expansion of artificial oases, and excessive exploitation of groundwater, the rural areas in the middle reaches of the Heihe River Basin, the second largest inland river in the arid region of northwest China, are confronted with prominent contradictions in the human-land relationship and urgently need to enhance their ability to cope with risks. Based on the remote sensing data of land use and major socio-economic data, this study draws on the theory of landscape ecology to construct a disturbance-resistance-adaptability evaluation system. Taking Ganzhou District, a typical irrigated agricultural area, as a case study, the study uses the entropy weight method, resilience change rate, and obstacle degree model to analyze the rural resilience level and its changing characteristics from 1990 to 2020, identifies the key obstacle factors affecting the development of rural resilience, and proposes risk governance strategies accordingly. Main conclusions: (1) The overall rural resilience index is relatively low, showing significant spatial disparities. Towns with well-developed multifunctional agriculture, nature reserves, and ecological-cultural control lines have higher resilience indices. (2) The change rate of the rural resilience index demonstrates phase heterogeneity, generally undergoing a “relative stability-increase-decrease” process, and forming a differentiation pattern of “decrease in the north and increase in the south”. (3) Internal risks to rural resilience development in the Ganzhou District mainly stem from low economic efficiency, fragile ecological environment, and unstable landscape patterns, among which efficiency-dominant and landscape-stability obstacle factors have a broader impact scope, while habitat resistance-type obstacle factors are mainly concentrated in the western part and suburban areas. Enhancing the benefits of water and soil resource utilization, strengthening habitat resistance, and stabilizing landscape patterns are key strategies for current-stage rural resilience governance in the middle reaches of the Heihe River. This study aims to optimize the human-land relationship in the rural areas of the middle reaches of the Heihe River.","Hydropower, Displacement, Environmental Impact"
https://openalex.org/W4409319561,Effects of Measurement Errors on Systematic Risk and Performance Measure of a Portfolio,2025-04-10,https://doi.org/10.1142/9789819809950_0062,book-chapter,0,WORLD SCIENTIFIC eBooks,Cheng-Few Lee; Frank C. Jen,"Rutgers, The State University of New Jersey",False,closed,,,Financial Reporting and Valuation Research
https://openalex.org/W4409859654,Adaptive online portfolio selection incorporating systematic risk of the financial market,2025-04-01,https://doi.org/10.1016/j.najef.2025.102438,article,0,The North American Journal of Economics and Finance,Liwei Yang; Rumei Liu; Jianing Zhang,,False,closed,,,Advanced Bandit Algorithms Research; Financial Markets and Investment Strategies; Economic theories and models
